Name,Artist,Topic,Lyrics
Illegal Search,LL Cool J,Racism,"Yo, baby Put your seatbelt on I got my paperwork, don't worry It's cool Illegal search (Do you want to see it?) (I'm gonna do it) What the hell are you lookin' for? Can't a young man make money anymore? Wear my jewels and, like, freak it on the floor Or is it my job to make sure I'm poor? Can't my car look better than yours? Keep a cigar in between my jaws I drink champagne, to hell with Coors Never sold coke in my life, I do tours Get that flashlight out of my face I'm not a dog, so, damn it, put away the mace I got cash and real attorneys on the case You're just a joker perpetratin' a ace You got time, you want to give me a taste? I don't smoke cigarettes, so why you lookin' for base? You might plant a gun, and hope I run a race Eatin' in the messhall, sayin' my grace You tried to frame me, but it won't work Illegal search Keep on searchin' I'm totally relaxed Illegal searchin' Illegal search Keep on searchin' Keep on searchin' Keep on searchin' Gotta, gotta, gotta I call it nice, you call it a 'drug car' I say 'disco', you call it a 'drug bar' I say 'nice guy', you call me Mr. Good Bar I made progress, you say, ""Not that far."" I just started it, you're searchin' my car But all my paperwork is up to par It's in my uncle's name, so the frame won't work Chump; illegal search Keep on searchin' Illegal search You won't find nothin' On the turnpike, and everything's right In the background is flashin' lights Get out the car in the middle of the night It's freezin' cold, and you're doin' it for spite Slam me on the hood, yo, that ain't right You pull out your gun if I'm puttin' up a fight My car, my clothes, and my girl is hype But you want to replace my silver stripes You're a real man, your uniform is tight Fingerprint me, take my name and height Hopin' it will, but I know it won't work Illegal search (Do you want to see it?) Hey yo, Marley Get funky Illegal, illegal, illegal search Real funky Keep it right there Funk it up I was sued to court, the case got thrown out I'm that man that you all read about Put me in jail, you're doin' it for clout I only got one question, what's that all about? Jail is somethin' that I can do without Case dismissed, and now you want to pout You feel like tryin' it again, but you know it won't work Illegal search Keep on searchin' Illegal search But I got all my ID, and my car's registered Illegal searchin' Illegal search And them cops out there That did the wrong thing to one of my brothers In Jersey Keep on searching You know what I'm sayin'? Cause that was foul"
Blacklist,Dame Dolla,Racism,"As a brotha with a good heart, I say ""Fuck you,"" if you racist Or whites stayin' quiet, you disablin' the changes And fuck bein' famous, tired of watchin' us complainin' Cops kill a brother, get released after arraignments We in a pandemic, thought gettin' out, I'd be more joyed Then I watched a cop, knee to the neck and kill George Floyd They hide behind the badge, we get to postin', it never last Like was we ever mad? Speed up the process and do the dash, uh Showin' up at every establishment, breakin' glass Takin' all they high-end products and makin' cash We in our bag, they gettin' mad, gotta attack the D.O.L.L.A Break they ass off proper, hit, dogs holler As a rich black man livin' in this country, it's hard bein' comfy When the hate your people get is comin' from the ones amongst me Used to call us monkeys and slaves and we overcame Still, our work is just beginnin', protests look like parades And if a teammate of mine do underage I'ma snitch, man, you ain't a fit I ain't gon' sit or convince myself that I'm bein' loyal or mad at you So why these good cops won't speak on the bad apples? How the President get on the TV and be mad casual, like ""If you lootin', we shootin',"" like it's a game? Dude a clown and a trust fund baby, he numb to pain Never had it hard, came into office, unpatched the scars Let the racist folks tell us we really ain't make it far I feel the tension risin', 1950, how we divided And I ain't even trippin' on how the season decided Racism pandemic is years ahead of the virus Really mean it, but they gon' try to play us as tyrants, look Ali wasn't the greatest just 'cause his hands work Front line for his people, this was a man's work Before he let the black people down, he let the fans hurt So if the stars is aligned, that mean it can work Don't need approval, I've always been doin' God's work Even before I was in a Bentley like Farnsworth Make me sick to my stomach to see these moms hurt Tommy Smith, fists in the air, that's what our bond worth Support black businesses, gotta fight evil We love ourselves, we don't hate white people We just strivin' for equality, acknowledge me Don't just kill me for chillin' when in my property Got some shit on my mind and I'm feelin' helpless 'Cause we need help from people who ain't dealt with The kinda shit we experience, how we felt When the country turned on Kaepernick after he knelt-ed All the shit we endured and we still playin' fair That black skin really thicker than some Jamaican hair Our culture beautiful, battle-tested and tough, we had enough So you either come with some change or it's gon' be rough Period And as a brotha with a good heart, I say ""Fuck you,"" if you racist Or white playin' quiet, you disablin' the changes And fuck bein' famous, tired of watchin' us complainin' Cops kill a brother, get released after arraignments, pshh"
Endangered Species,Ice Cube,Racism,"Peace don't make me laugh! All I hear is motherfuckers rappin' succotash Livin' large, tellin' me to get out the gang I'm a nigga, gotta live by the trigger How the fuck do you figure? That I can say peace and the gunshots will cease? Every cop killer goes ignored They just send another nigga to the morgue A point scored- they could give a fuck about us They rather catch us with guns and white powder If I was old, they'd probably be a friend of me Since I'm young, they consider me the enemy They kill ten of me to get the job correct To serve, protect, and break a niggas neck Cause I'm the one with the trunk of funk And 'Fuck tha Police' in the tape deck You should listen to me cause there's more to see Call my neighborhood a ghetto cause it houses minorities The other color don't know you can run but not hide These are tales from the darkside You wanna free Africa, I stare at yuh Cause we ain't got it too good in America I can't fuck with them overseas My homeboy died over a key of cocaine It was plain and simple The 9mm went ""pop"" to the temple ""pop pop pop"" was the sound I put the bitch down And ran to the schoolyard bathroom Looked in the trash can yo it had room So I ducked my ass in it for a minute Covered with trash I had to lay back Mad as fuck, thinkin' about the payback Tonight the crew gonna have a little fun I went home and cut the barrel of my shotgun It's gettin' critical, I stole a 5.0 I let it go, drive real slow I yelled out 'Ice Cube sucker' The shot-gun kicked, and it murdered motherfuckers I told you last album When I got a sawed off, bodies are hauled off Its a shame, that niggas die young But to the light side it don't matter none It'll be a drive by homicide But to me its just another tale from the dark side Standing in the middle of war In the middle we flex When we die, we won't make Jet +Ebony+ can't see to the light side The term they apply to us is a nigga Call it what you want, cause I'm comin' from the coroner Sayin my rhymes with a Ph.D. Who's black, don't wanna role, sells his soul Watch his head go rollin' Who the fuck are they foolin'? Nobody knows, but I suppose the color of my clothes Matches the color of the one on my face As they wonder whats under my waist Standin' on the verge of them gettin' brown That's a fact got a fear on their bozack Run, run, run, their ass off, they can not hide"
Whats it all about,Run DMC,Racism,"I would like to throw ""Rock Box"" in the start of this one ""Run.. Dee.. Run.. D.. M.. C.."" ""Here we go again!"" -> Chuck D*} ""What's it all about?"" [Repeat x4] Livin' in the city, the crack the mack and all that Easy does it, is it was it The black or white that Friday night In those racist places, let's get it right Ah to the maximum, and keep askin' 'um When the city gonna fix where the blacks are from And every day around the way another one got Bucked in his head, from a gunshot No chance in advance for the ambulance Cause he was just another victim of the circumstance A brother died, the mother cried, it was a pity But that's how it goes down when you're livin' in the city Just a hard rock, call him a hard rock In the metropolis there's no stoppin' this Can't agree with society poppin' this Disagree with the plea when they coppin' it Some men pretend the end will come soon They gather what they can and them BOOM You played yourself, you made your wealth; The deal was dealt, now your health is in question Three Card Molly, hoodlums, who are we? Pollution, prostitution, In God We Need a solution, revolution, substitution For the thing's that we're abusing Pity the city, for the people livin' out on the streets Yo we homeless, the homeless need to eat There's no progress for the rest God bless for less What it is? What's it all about? Whassup G? What it be? How you livin' homeless probably Mandela's free And they're rollin' with D In history you cannot see em like they cannot see me The Berlin Wall It all had to fall They said no but ""Yo!"" ""Yes why'all!"" The people that spoke were never provoked And now it's tumblin' down Freedom of speech for each Now how that sound? Try to stop me from sayin' what I want to say My funky rhyme I never quit until the break of day Now here we go as I flow and show and kick Infor-mation, teach and ? reach inside the nation And be a, seer cause I'm reason with run And now that the point is out Let the jam slam my man and tell me What's it all about? I flex my muscle, what I must do Is bumrush you, fuck you I'll crush you The Ku Klux Klan is fucked up And every good man'll understand Beginnin' and winnin', from the first fuckin' vocal I spoke to you, I ain't no joke to you I do what I want to do If you don't like what me and my crew is doin' then fuck you What I do and what I done with Jay and Run None could ever become, to sum it up bum Get off my dick and out my kingdom (Yo yo D tell em where you're from) Straight from Hollis, Queens I'm still eatin' collard greens and I'm doin' the same things I ain't never goin' out suckers Punk motherfuckers! What's it all about?"
Holler if you hear me,2pac,Racism,"Here we go Turn it up Let's start From block ta block We're snatchin' hearts And jackin' marks And tha punk police can't fade me And maybe We can have peace someday 'G' But right now I got my mind set up Lookin' down tha barrell of my 9 Get up Cause it's time to make tha pay back phat To my brothers on tha block--better stay strapped black And accept no substitutes I bring truth to tha youth tear tha roof off tha ol' school Oh no, I won't turn tha other cheek In case ya can't see us while we burn the other week Now we gotta make it smash Blast How long will it last, till tha broke get more cash Until then Raise up! Tell my young black males Blaze up! Life's a mess don't stress Test I'm givin' Much love to my brothers in tha pen See ya when I free ya If not, when they shut me in Once again, is there no one else strapped Keep ya hands on ya gat Now ya boys watch ya back Cause in tha alleys of cali I'ma tell ya Mess with tha best and tha vest couldn't help ya Scream, if ya feel me See it clearly? your too near me Hollar if ya hear me Hollar if ya hear me Hollar if ya hear me Pump ya fists like this Hollar if ya hear me (pump, pump) if ya pissed To tha sell-outs livin' it up One way or another you'll be givin it up I guess 'cause I'm black boy I'm supposed to say 'peace', sing songs, and get capped on But it's time for tha new plan, BAM! I'll be swingin' like a one man clan Here we go Turn it up Don't stop To my homies on tha block Gettin' dropped by cops I'm still around for ya Keepin' my sound Underground for ya And I'ma throw a changup Quayle, like you never brought my name up Now my homies in tha backstreets Tha blackstreets They fear me when they rollin in they phat jeeps This ain't just a rap song A black song Tellin' all my brothers, get they strap on And look for me in tha struggle Hustlin' to tha other brotha's bubble Hollar if ya hear me Hollar if ya hear me Hollar if ya hear me Will I quit, will I quit? They claimin' that I'm violent But still I kick Representin' Never give up on a good thing Wouldn't stop it if we could It's a hood thing And now I'm like a major threat 'Cause I remind you of the things you were made to forget Bring tha noise To all my boyz Know tha real from tha bustas And the decoys And if ya hustle like a real 'G' Pump ya fists if ya feel me Hollar if ya hear me Learn to survive in tha nine-tre I make crime pay I was in crime pay Whatever it takes to make a stand Cause nobody else'l give a damn So we live like caged beasts Waitin' for tha day to let tha rage free Still me, till they kill me I love it when they fear me Hollar if ya hear me Hollar if ya hear me Hollar if ya hear me"
Neighbors,J Cole,Racism,"I guess the neighbors think I'm sellin' dope, sellin' dope Yeah, the neighbors think I'm sellin' dope, sellin' dope Sellin' dope, sellin' dope, sellin' dope, yeah I don't want no picture with the president I just wanna talk to the man Speak for the boys in the bando And my nigga never walkin' again Apologized if I'm harpin' again I know these things happen often But I'm back on the scene I was lost in a dream, it's alright The team down in Austin I been buildin' me a house back home in the South, ma Won't believe what it's costin' And it's fit for a king, right? Or a nigga that could sing And explain all the pain that it cost him My 16 should've came with a coffin Fuck the fame and the fortune, well, maybe not the fortune But one thing is for sure though, the fame is exhaustin' That's why I moved away, I needed privacy Surrounded by the trees and Ivy League Students that's recruited highly Thinkin', you do you and I do me Crib has got a big ol' backyard My niggas stand outside and pass cigars Filled with marijuana, laughin' hard Thankful that they friend's a platinum star In the driveway there's no rapper cars Just some shit to get from back and forth Just some shit to get from back and forth Welcome to the Sheltuh, this is pure We'll help you if you've felt too insecure To be the star you always knew you were Wait, I think police is at the door Okay, the neighbors think I'm sellin' dope Hm, I guess the neighbors think I'm sellin' dope, sellin' dope The neighbors think I'm, neighbors think I'm I think the neighbors think I'm sellin' dope I guess the neighbors think I'm sellin' dope, sellin' dope Sellin' dope, sellin' dope, sellin' dope Well, motherfucker I am Some things you can't escape Death, taxes, and a ra-cist society that make Every nigga feel like a candidate For a Trayvon kinda fate Even when your crib sit on a lake Even when your plaques hang on a wall Even when the president jam your tape Took a little break just to annotate How I feel, damn it's late I can't sleep 'cause I'm paranoid Black in a white man territory Cops bust in with the army guns No evidence of the harm we done Just a couple neighbors that assume we slang Only time they see us we be on the news in chains, damn Don't follow me Don't follow me Don't follow me Don't follow me Okay, the neighbors think I'm sellin' dope, sellin' dope (Neighbors think I'm) I guess the neighbors think I'm sellin' dope, sellin' dope The neighbors think I'm, neighbors think I'm I think the neighbors think I'm sellin' dope I guess the neighbors think I'm sellin' dope, sellin' dope Sellin' dope, sellin' dope, sellin' dope Well, motherfucker I am I am, I am, I am Motherfucker I am I think the neighbors think I'm sellin' dope I am, I am, I am Well, motherfucker I am So much for integration Don't know what I was thinkin' I'm movin' back to Southside So much for integration Don't know what I was thinkin' I'm movin' back to Southside"
Protect and Serve,UGK,Racism,"fuck the police, fuck the police, fuck the police, fuck the police Mr. copper Mr. copper can we speak? How many niggas do you beat down in a week? And do you get a kick when you beat a nigga down with that muthafuckin' stick So you can suck a nigga dick Rodney King really fucked me up at first But at least he didn't go home in no hearse A lot of niggas dead, a lot of niggas died Cause (pop pop pop) with yo muthafuckin' 9 But no me pappy, I'll cap that badge A ratta-tat-tata-tat-tata-tat-tat uh yea So don't even think about tryin' to play me bitch I'll gat ya down with my fuckin' .38 ya bitch Ya got suga in ya nuts just like them grip niggas Ain't shit without that stick and that fuckin' trigga And yo I think it is my duty To slice some laws thoroughly, cause they killed my nigga Rudy and I don't think that's right The policemen are your friends (but all my niggas say)they're here to protect and serve The policemen are your friends (and all my niggas say)they're here to protect and serve I try to keep my face off the street Cause that 99 always wanna swear It was me at the scene of the crime,I wasn't there Bitch, I was at home with blistered feet Soaking my dogs, with my gal smoking a Swisher Sweet But before I could put my Nikes back on I pulled to the curb by some blue and white tryin' to get there jack on Even though I had the right inspection Tricka they still dick a nigga like an erection Lookin for a muthafuckin' criminal, he ain't here Pussy muthafuckas', what color you painting fear But you can color me bad Like them crackas and there choking But understand the real when its smoking I'm loccin' and smokin', niggas is fightin' fast Now your lil trifling ass is doomed to feel the boom of my titan of class So with my 9 I'll buck up a trick And a crooked cop just might get shot Just for the fuck of it The policemen are your friends (but all my niggas say)they're here to protect and serve The policemen are your friends (and all my niggas say)they're here to protect and serve Fuck the fast laws, make ya blow on the trigga squeeze I don't want to kill a cop I just wanna bust that nigga in his knees And watch him squirm and squeal as I buck him there Get down on the floor ho you ain't goin' no fuckin' where One in yo arms, yo knees, yo shoulda I'm laughin like Joker, now turn your punk ass over, bitch But this ain't for my brotha Its strictly for my niggas whose triggas died undercover, no lovas muthafuckas Suck a dick, I'mma let you tell it Bird state you be diggin' all y'all ass And y'all know ya wanna smell it Fools, so gon' take a sniff And right before ya choke, catch the smoke From the chrome and the spliff Out, nigga, from the clique that don't stop Barkin at a cop with a pocket full of rocks So call the {​coroner}​ and tell him what I said I know ya got a vest so I'm aiming at your head Bloody, red, I'm going to your funeral I'm spraying hoes with lead Fuck respect for the mutherfuckin' dead Cause I don't give a fuck about a punk ass fed I'm splittin' niggas wigs and leavin' pussies on they head And I'll be goddamned if I don't hit, {​killing him}​ Tell {​Moody Harris}​ they gon' want to come and get 'em So ashes to ashes and bless his soul Now bend his ass over so I can fuck him with his stick in his asshole The policemen are your friends (but all my niggas say)they're here to protect and serve The policemen are your friends (and all my niggas say)they're here to protect and serve"
Doing my job,TI,Racism,"Hey I'm working here, know what I'm saying Try to put yourself in my shoes for a second Its not personal I'm just saying though Hey look From when the moon came out 'till the sun came up I was supplying the days when where they flame up Our mamas passing, by trying to explain us Pissing in the bushes like they never house trained us But, try to understand that's how we came up You get to know us, you'll love us but you can't change us (naw) Really we rather be rich and famous But in the mean time were forced to slang dust 'Dro or crack cocaine, Penicillin to Rogaine Ecstacy, Viagra, whatever'll get the dough man I'm tired of people mis-representing my dough man Oh you think we out here killing for nothing, hustling For no gain (picture that) Hey man I'm just doing my job Hey lady, don't mind me I'm just doing my job I don't want to make your life more harder, I'm just doin my job You live here, I work here I'm doing my job I don't know if you don't know, don't care or can't see Every time something up in the hood, it ain't me And I ain't always up to no good and know the crease And we ain't always gotta pass through the hood without speaking (how you doing) We ain't out here threatening your lives, raping your children We just out here staying alive, making a million (you know) Working hard, trying to survive chasing a mill-ion You hear us talking loud, just think of this is chameleon React to the situations, but accusations is still We vulgarizing you how, hey man you just hurting my feelings (man). We got lives, we want to live nice too We got moms, dads, wives, kids just like you But our options are few it hell in high school When your helping with the rent lights and the gas bill too So before you go judging us loving us won't hurt Yeah under 25, staying alive is hard work Hey man I'm just doing my job Hey lady, don't mind me I'm just doing my job I don't want to make your life more harder, I'm just doin my job You live here, I work here I'm doing my job And for you to see what I'm saying, open eyes will help If you could think about somebody besides yourself Why you pointing fingers at me, analyze yourself Quit all that chastising and try to provide some help Instead of calling the law, you busting my balls With all due respect, we don't even need to be fucking with y'all (man) And we can't help it cause it is like this We don't like it no more than you that we live like this Always stuck in the grind summertime to wintertime Cutting school to sell fifty dimes by dinner time See everything we know we learned from the streets Since thirteen I've been hustling and earning my keep Hey man I'm just doing my job Hey lady, don't mind me I'm just doing my job I don't want to make your life more harder, I'm just doin my job You live here, I work here I'm doing my job"
Front Lines,Conway the Machine,Racism,"Uh-huh Yeah Look Machine, bitch, your favorite rappers wanna be me I do their streaming numbers with the vinyl and the CDs (hahaha) Sellin', boy, you know I'm in the toy when you see me You see me, got the Lam' in my name like CD (talk to 'em) I put food in the oven and I ain't talkin' ziti That blue magic had a junkie shootin' like 3D (hah) My neck look 3D 'cause S sittin' next to the VV My bitch the prettiest next to Riri (what up, baby?) See me feedin' the homeless, I needed these moments I'm a boss, not just a rapper, I don't see no opponents A nigga hatin' then he just caught in the heat of the moment (hahaha) Probably 'cause that 650 he see me in, I own it (uh-huh) I can move a pie raw, since Buff had the Aurora with the suicide doors My bro caught a nigga upstate, they threw him five more That grimy rap in the game, tell me who provide more The Machine, nigga (brr, uh, yeah) All my niggas outside, they outside All my niggas outside, we outside (we outside) If it's pressure then we gon' slide (we slidin') Hope you got your gun, you know I got mines (brr, yeah) If it's pressure then we gon' slide (slide) All my niggas outside, they outside (yeah) All my niggas outside My nigga got his, in the can and he doin' forty flat My nigga took his time like a G and that's a fact (Yeah) Always in good spirits when he hit me on the jack While you so called real niggas celebratin' rats Goin' on YouTube, runnin' up these niggas' views Can't be on both sides, my nigga, you gotta choose (you gotta choose) Nigga try to justify this shit in all his interviews And the niggas in the comments say they would've did it too (uh-huh) I just seen a video on the news I couldn't believe (nah) Another racist cop kill a nigga and get to leave (again?) He screamin', ""I can't breathe"", cop ignorin' all his pleas Hands in his pocket, leanin' on his neck with his knees (psh) Cracker invent the laws, that's why the system is flawed Cops killin' black people on camera and don't get charged We ain't takin' no more, we ain't just pressin' record Can't watch you kill my brother, you gon' have to kill us all Just 'cause he from the ghetto, that don't mean he sellin' crack He drivin' home from work, you pull him over 'cause he black Think he gangbangin' 'cause he got dreads and a few tats He reach for his ID, you think he reachin' for a strap He get out, put his hands up, and he still gettin' clapped But if he try to run, you just gon' shoot him in his back What if it was my son? I wonder how I'm gon' react I bet I'm finna run up in this precinct with this MAC (brr) I swear to God All my niggas outside, they outside All my niggas outside, we outside (we outside) If it's pressure then we gon' slide (we slidin') Hope you got your gun, you know I got mines (brr, yeah) If it's pressure then we gon' slide (slide) All my niggas outside, they outside (yeah) All my niggas outside, we outside So, I'm gonna let you see the pictures for yourself This is the 3rd precinct here There are fires burning to the left of it at the Uh, wine, liquor store, uh, on your left, but back In the back of the precinct, you are hearing people throwing things against the the walls Against the glass, against anything they can And now the fire alarm, you'll see it flashing, inside of the 3rd precinct Behind the 3rd precinct, just behind it Is a, a fire that is, is billowing It has been going for a few minutes now, uh, really strongly But you hear people cheering every time they get through one of the windows there, uh With whatever it is they're throwing It sounds like they're throwing, you can see, uh, pieces of concrete Uh, there's someone climbing up the wall right now On the back of the 3rd precinct Uh, kicking the window in, trying to climb up the wall People are trying to get in the building We're listening to people say that they're trying to get into the building"
m.A.A.d city,Kendrick Lamar,Racism,"If Pirus and Crips all got along They'd probably gun me down by the end of this song Seem like the whole city go against me Every time I'm in the street I hear ""Yawk! Yawk! Yawk! Yawk!"" ""Man down Where you from, nigga?"" ""Fuck who you know, where you from, my nigga?"" ""Where your grandma stay, huh, my nigga?"" ""This m.A.a.d city I run, my nigga"" Brace yourself, I'll take you on a trip down memory lane This is not a rap on how I'm slingin crack or move cocaine This is cul-de-sac and plenty Cognac and major pain Not the drill sergeant, but the stress that weighing on your brain It was me, L Boog, and Yan Yan, YG Lucky ride down Rosecrans It got ugly, waving your hand out the window, check yo self Uh, Warriors and Conans Hope euphoria can slow dance with society The driver seat the first one to get killed Seen a light-skinned nigga with his brains blown out At the same burger stand where-, hang out Now this is not a tape recording saying that he did it But ever since that day, I was lookin' at him different That was back when I was nine Joey packed the nine Pakistan on every porch is fine We adapt to crime, pack a van with four guns at a time With the sliding door, fuck is up? Fuck you shootin' for if you ain't walkin up you fuckin' punk? Pickin' up the fuckin' pump Pickin' off you suckers, suck a dick or die or sucker punch A wall of bullets comin' from Ak's, AR's, ""Aye y'all. Duck"" That's what momma said when we was eatin' that free lunch Aw man, God damn, all hell broke loose You killed my cousin back in '94, fuck yo' truce Now crawl yo' head in that noose You wind up dead on the news Ain't no peace treaty, just piecin' Bgs up to pre-approve, bodies on top of bodies Iv's on top of IV's Obviously the coroner between the sheets like the Isleys When you hop on that trolley Make sure your color's correct Make sure you're corporate, or they'll be calling your mother collect They say the governor collect, all of our taxes except When we in traffic and tragic happens, that shit ain't no threat You movin' backwards if you suggest that you sleep with a TEC Go buy a chopper and have a doctor on speed dial, I guess M.a.a.d city ""Man down Where you from, nigga?"" ""Fuck who you know, where you from, my nigga?"" ""Where your grandma stay, huh, my nigga?"" ""This m.A.a.d city I run, my nigga"" If Pirus and Crips all got along They'd probably gun me down by the end of this song Seem like the whole city go against me Every time I'm in the street I hear ""Yawk! Yawk! Yawk! Wake yo' punk ass up! It ain't nothin but a Compton thang Chyea Real simple and plain ""Let me teach you some lessons about the street (Smoke somethin', nigga) Hood ('sup, cuz? Wassup? nah, nah, nah, fuck that, nah) Ain't nothin but a Compton thang Chyea (we got five on it) How we do Fresh outta school 'cause I was a high school grad Sleeping in the living room of my momma's pad Reality struck I seen the white car crash Hit the light pole two nigga's hopped out on foot and dashed (watch out cuz) My Pops said I needed a job I thought I believed him Security guard for a month and ended up leaving In fact I got fired 'cause I was inspired by all of my friends To stage a robbery the third Saturday I clocked in Projects tore up, gang signs get thrown up (wassup?) Cocaine laced in marijuana And they wonder why I rarely smoke now Imagine if your first blunt had you foaming at the mouth I was straight tweaking the next weekend we broke even I made allegiance that made a promise to see you bleeding You know the reasons but still won't ever know my life Kendrick AKA Compton's human sacrifice (yeah) Cocaine, weed Nigga's been mixing shit since the 80's, loc Sherm sticks, butt-nakeds, dip Make a nigga flip Cluck heads all up and down the block and shit One time's crooked and shit Block a nigga in Alondra, Rosecrans, Bullis, it's Compton I'm still in the hood Loc yeah that's cool (chyea) The hood took me under so I follow the rules But yeah that's like me, I grew up in the hood where they bang And niggas that rep colors is doing the same thing Pass it to the left so I can smoke on me A couple drive-bys in the hood lately (chyea) Couple of IV's with the fucking spray-can Shots in the crowd then everybody ran Crew I'm finna slay, the street life I crave Shots hit the enemy, harsh turn brave Mount up regulators in the whip Down the boulevard with the pistol grip (chyea) Trip, we in the hood still So loc, grab a strap 'cause chyeah, it's so real (chyea) Deal with the outcome, a strap in the hand And a bird and ten grand's where motherfuckers stand If I told you I killed a nigga at sixteen, would you believe me? Or see me to be innocent Kendrick you seen in the street With a basketball and some Now & Laters to eat If I mentioned all of my skeletons, would you jump in the seat? Would you say my intelligence now is great relief? And it's safe to say that our next generation maybe can sleep With dreams of being a lawyer or doctor Instead of boy with a chopper that hold the cul de sac hostage Kill 'em all if they gossip, the Children of the Corn They vandalizing the option of living a lie, drown their body with toxins Constantly drinking and drive, hit the powder then watch this flame That arrive in his eye, listen coward, the concept is aim and then bang it and slide out that bitch with deposit A price on his head, the tithes probably go to the projects, I live inside the belly of the rough Compton, U.S.A. made me an angel on angel dust, what? (Compton) M.A.A.d city Compton Nigga, pass Dot the bottle, damn You ain't the one that got fucked up What you holdin' it for? Niggas always actin' unsensitive and shit Nigga, that ain't no word Nigga, shut up Hey, Dot, you good, my nigga? Don't even trip Just lay back and drink that"
The Void,Kid Cudi,Other,"Na-na, hmm Na-na, hmm I will fall in the void, fall in the void just to avoid Anything that can bring me down or fuck with my flow Fall in the void (The void) Fall in the void (The void) I will fall in the void, fall in the void just to avoid Anything that can bring me down or fuck with my flow Fall in the void (The void) Fall in the void (The void) Hey, oh, need to free my mind, ah, yeah This is a little ritual of mine as I head home Head up high, get some Hello, sailin' by, nah-nah Say, oh, been dead and alive, don't know Let go, they say I'll survive If you say so, please don't lie My days are low, I'll give it a try, hey See new things in my soul When I'm just sittin' in my room all alone This is the real, it's how I roll Tell my friends and folks that I'm on a ride, don't know when I'm comin' home Things might change, but I'm cool with it Flyin' higher than I've ever been, I see the world just as it is Please hear me, no, no, no, I cannot wait (No, no) As we climb, I'm soarin' I will fall in the void, fall in the void just to avoid (Woah) Anything that can bring me down or fuck with my flow Fall in the void (The void, mmm, yeah) Fall in the void (The void, fall in the void) I will fall in the void, fall in the void just to avoid (Woah) Anything that can bring me down or fuck with my flow Fall in the void (The void, mmm) Fall in the void (The void, bring me, ooh) Oh See ya, never have I flown so high Feel a feeling takin' over, goodbye (Ooh) Be just what you need to be, let's go (Ooh) Everything is all on me, don't count me out (Yo) These nights, they save him from my hellhole When it's dark and my heartbeat echoes Yeah, that's just what I love, ooh Heaven ain't too far now Show me what I don't know (What I don't know) Imagine these things so simple, break the code 'Round and 'round, my mind is throwed Prayin' I overdose on this love, it got me flyin', I'm headed home (Hey) And I'm thinkin' I be dreamin', lights are gleamin' God watchin', haters plottin', but I can't be focused on that Here it goes, this the part, I cannot wait Don't ask why I'm soarin' I will fall in the void, fall in the void just to avoid Anything that can bring me down or fuck with my flow Fall in the void (The void) Fall in the void (The void, fall in the void) I will fall in the void, fall in the void just to avoid (Woah) Anything that can bring me down or fuck with my flow Fall in the void (The void, mmm-mmm, no, no) Fall in the void (The void, come, baby, oh) Oh, no, no Oh, God, oh, God, thank You You've been in my dreams, you've been in my dreams Oh, I'm just trying to be the best man I can be, mmm-mmm Thank you for listening Thank you for never leaving me It's gon' be okay It's gon' be okay I promise you I promise you"
Regulate,Warren G,Other,"Regulators, we regulate any stealing of his property And we damn good too, but you can't be any geek off the street Gotta be handy with the steel if you know what I mean to earn your keep Regulators, mount up It was a clear black night, a clear white moon Warren G was on the streets, trying to consume Some skirts for the eve, so I can get some funk Just rollin' in my ride, chillin' all alone Just hit the Eastside of the LBC On a mission trying to find Mr. Warren G. Seen a car full of girls ain't no need to tweak All you skirts know what's up with 213 So I hooks a left on the 21 and Lewis Some brothas shootin' dice so I said, ""Let's do this"" I jumped out the ride, and said, ""What's up?"" Some brothas pulled some gats so I said, ""I'm stuck"" Since these girls peepin' me, I'ma glide and swerve These hookers lookin' so hard they straight hit the curb Won'tcha think of better things than some horny tricks I see my homey and some suckers all in his mix I'm gettin' jacked, I'm breakin' myself I can't believe they taking Warren's wealth They took my rings, they took my Rolex I looked at the brotha said, ""Damn, what's next?"" They got my homey hemmed up and they all around Ain't none of them seeing if they going straight pound for pound I gotta come up real quick before they start to clown I best pull out my strap and lay them busters down They got guns to my head, I think, I'm going down I can't believe this happenin' in my own town If I had wings I could fly, let me contemplate I glanced in the cut and I see my homey Nate Sixteen in the clip and one in the hole Nate Dogg is about to make some bodies turn cold Now they droppin' and yellin', it's a tad bit late Nate Dogg and Warren G had to regulate I laid all them busters down, I let my gat explode Now I'm switching my mind back into freak mode If you want skirts sit back and observe I just left a gang of those over there on the curb Now Nate got the freaks and that's a known fact Before I got jacked, I was on the same track Back up back up 'cause it's on N A T E and me, the Warren to the G Just like I thought, they were in the same spot In need of some desperate help the Nate Dogg and the G-child Were in need of something else, one of them dames was sexy as hell I said ""Ooo I like your size"" She said, ""My car's broke down and you seem real nice Would ya let me ride?"" I got a car full of girls and it's going real swell The next stop is the Eastside Motel I'm tweaking into a whole new era G-Funk, step to this, I dare ya Funk, on a whole new level The rhythm is the bass and the bass is the treble Chords, strings We brings melody G-Funk, where rhythm is life And life is rhythm If you know like I know You don't wanna step to this It's the G-Funk era Funked out with a gangsta twist If you smoke like I smoke Then you high like everyday And if your ass is a buster 213 will regulate"
